鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),交易標的橫坐標,交易標的縱坐標
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷51~100號,49.9,住,,,10108,土地1建物1車位2,十五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010716,318.79,4,2,2,有,有,67700000,228040,坡道平面,43.4,4900000,312277,2772624
松山區,房地(土地+建物),臺北市松山區八德路二段301~350號,6.69,商,,,10108,土地2建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980123,76.03,3,1,1,有,有,20850000,274252,,0,0,305032,2771162
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷51~100號,49.9,住,,,10109,土地1建物1車位2,十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010716,318.79,4,2,2,有,有,65880000,221431,坡道平面,43.4,4900000,312277,2772625
北投區,房地(土地+建物),臺北市北投區大度路三段270巷51~100號,17.21,其他,,,10012,土地1建物1車位0,四層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,97.97,0,0,0,無,無,12340000,125955,,0,0,297128,2779703
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段270巷51~100號,20.9,其他,,,10007,土地1建物1車位1,五層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,136.87,0,0,0,無,無,13020000,95130,坡道平面,0,1500000,297138,2779694
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段270巷51~100號,36.88,其他,,,10106,土地1建物1車位1,十三層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,233.1,1,0,2,有,無,28000000,120116,坡道平面,0,2000000,297135,2779697
北投區,房地(土地+建物),臺北市北投區大度路三段270巷51~100號,17.21,其他,,,10103,土地1建物1車位0,十三層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,100.38,0,0,0,無,無,12020000,119743,,0,0,297126,2779706
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,25.06,住,,,10108,土地1建物2車位1,十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,182.93,3,2,2,有,有,17800000,110993,坡道平面,32.92,1150000,299033,2781310
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,34.13,住,,,10108,土地1建物2車位2,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,268.37,4,2,2,有,有,28220000,126154,坡道平面,65.84,2670000,299028,2781315
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,33.26,住,,,10108,土地1建物2車位2,三層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,263.58,4,2,2,有,有,24280000,112016,坡道平面,65.84,2130000,299003,2781340
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,33.26,住,,,10108,土地1建物2車位2,五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,263.58,4,2,2,有,有,24000000,108577,坡道平面,65.84,2530000,299034,2781309
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,33.26,住,,,10108,土地1建物2車位2,六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,263.18,4,2,2,有,有,24500000,112699,坡道平面,65.84,2260000,299018,2781325
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,33.26,住,,,10108,土地1建物2車位2,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,263.18,4,2,2,有,有,24400000,112192,坡道平面,65.84,2260000,299004,2781340
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,32.83,住,,,10108,土地1建物2車位1,十三層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,230.62,4,2,2,有,有,27600000,133131,坡道平面,32.92,1280000,299025,2781318
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,33.26,住,,,10108,土地1建物2車位2,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,263.18,4,2,2,有,有,29070000,133779,坡道平面,65.84,2670000,299033,2781310
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,32.83,住,,,10108,土地1建物2車位1,十七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,230.62,4,2,2,有,有,23580000,112797,坡道平面,32.92,1280000,299028,2781316
士林區,房地(土地+建物),臺北市士林區福港街277巷1~50號,28.88,住,,,10107,土地3建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670826,87.41,3,2,1,有,無,10000000,114403,,0,0,302262,2775065
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,33.26,住,,,10108,土地1建物2車位2,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,263.18,4,2,2,有,有,27150000,126127,坡道平面,65.84,2260000,299000,2781343
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,25.92,住,,,10108,土地1建物2車位1,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,187.37,3,2,2,有,有,18550000,111816,坡道平面,32.92,1280000,299000,2781344
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,25.92,住,,,10108,土地1建物2車位1,十二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,187.37,3,2,2,有,有,20120000,122823,坡道平面,32.92,1150000,299006,2781337
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,33.7,住,,,10108,土地1建物2車位2,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,266.31,3,2,2,有,有,28000000,125655,坡道平面,65.84,2810000,299029,2781314
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,25.06,住,,,10108,土地1建物2車位1,三層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,182.65,3,2,2,有,有,16800000,104521,坡道平面,32.92,1150000,299028,2781315
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,25.06,住,,,10108,土地1建物2車位1,十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,182.38,3,2,2,有,有,17550000,108859,坡道平面,32.92,1280000,299036,2781308
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,25.06,住,,,10108,土地1建物2車位2,四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,213.03,3,2,2,有,有,18620000,107140,坡道平面,65.84,2850000,299006,2781337
北投區,房地(土地+建物),臺北市北投區大度路三段270巷51~100號,11.68,其他,,,10104,土地1建物1車位0,十四層,19,其他,住家用,鋼筋混凝土造,1010217,65.43,1,1,1,有,無,7620000,116466,,0,0,297132,2779699
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段270巷51~100號,57.16,其他,,,10107,土地1建物1車位1,十八層,19,其他,住家用,鋼筋混凝土造,1010217,344.91,0,0,0,無,無,47260000,137023,坡道平面,0,2100000,297136,2779695
北投區,房地(土地+建物),臺北市北投區大度路三段270巷51~100號,19.67,其他,,,10103,土地1建物1車位0,五層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,110.44,0,0,0,無,無,13700000,124052,,0,0,297126,2779705
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段270巷51~100號,41.79,其他,,,10107,土地1建物1車位2,六層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,273.46,0,0,0,無,無,29090000,106378,坡道平面,0,4000000,297112,2779720
北投區,房地(土地+建物),臺北市北投區大度路三段270巷51~100號,37.49,其他,,,10107,土地1建物1車位0,六層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,214.14,0,0,0,無,無,27600000,128890,,0,0,297137,2779695
士林區,房地(土地+建物),臺北市士林區福港街244巷18弄1~50號,39.27,住,,,10108,土地2建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670801,103.23,3,2,1,有,無,11200000,108496,,0,0,302129,2775260
士林區,房地(土地+建物),臺北市士林區福港街244巷18弄1~50號,39.27,住,,,10108,土地2建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670801,103.23,3,2,1,有,無,11500000,111402,,0,0,302115,2775274
北投區,房地(土地+建物),臺北市北投區光明路72巷51~100號,26.05,住,,,10108,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780918,124.28,3,2,2,有,無,15600000,125520,,0,0,300525,2780529
北投區,車位,臺北市北投區大度路三段270巷51~100號,3.69,其他,,,10109,土地0建物0車位1,,,其他,,,,36.48,0,0,0,有,有,1900000,,坡道平面,36.48,1900000,297124,2779707
北投區,車位,臺北市北投區大度路三段270巷51~100號,3.69,其他,,,10109,土地0建物0車位1,,,其他,,,,36.48,0,0,0,有,有,2100000,,坡道平面,36.48,2100000,297109,2779722
北投區,車位,臺北市北投區大度路三段270巷51~100號,7.38,其他,,,10109,土地0建物0車位2,,,其他,,,,72.97,0,0,0,有,有,4000000,,坡道平面,72.96,4000000,297117,2779715
士林區,房地(土地+建物),臺北市士林區延平北路五段83巷28弄1~50號,11.75,住,,,10108,土地2建物1車位0,一層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,661117,35.14,1,1,1,有,無,4800000,136596,,0,0,301388,2774910
北投區,房地(土地+建物),臺北市北投區大興街23巷1~50號,33.67,住,,,10108,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720112,109.54,3,2,2,有,無,15500000,141501,,0,0,300225,2780280
北投區,房地(土地+建物),臺北市北投區中央北路三段251~300號,27.01,住,,,10109,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700827,84.37,2,2,1,有,無,6600000,78227,,0,0,298315,2780902
士林區,房地(土地+建物),臺北市士林區德行西路1~50號,9.29,工,,,10108,土地3建物1車位0,八層,13,辦公商業大樓,見其他登記事項,鋼筋混凝土造,970502,47.15,0,0,1,無,有,11300000,239680,,0,0,302740,2777550
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段40巷34弄1~50號,33.26,住,,,10108,土地1建物2車位2,十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,263.58,4,2,2,有,有,25500000,114747,坡道平面,65.84,2810000,299001,2781342
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段270巷51~100號,27.66,其他,,,9910,土地1建物1車位1,六層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,176.91,1,0,2,有,無,18000000,101749,坡道平面,0,1600000,297106,2779725
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段270巷51~100號,28.89,其他,,,9707,土地1建物1車位1,十五層,19,其他,住家用,鋼筋混凝土造,1010217,179.49,3,1,2,有,無,18990000,105800,坡道平面,0,1700000,297129,2779702
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段270巷51~100號,36.88,其他,,,10107,土地1建物1車位1,五層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,233.1,1,0,2,有,無,26500000,113681,坡道平面,0,1800000,297131,2779701
北投區,房地(土地+建物),臺北市北投區杏林二路1~50號,31.4,住,,,10108,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721011,113.71,3,2,2,有,無,10100000,88821,,0,0,300314,2781488
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段270巷51~100號,28.89,其他,,,9901,土地1建物1車位1,十層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,183.42,0,0,0,無,無,18500000,100862,坡道平面,0,1500000,297105,2779726
大安區,房地(土地+建物),臺北市大安區延吉街251~300號,9.78,住,,,10108,土地2建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750714,81.4,3,1,1,有,無,21000000,257977,,0,0,306179,2769625
大安區,房地(土地+建物),臺北市大安區仁愛路四段300巷32弄1~50號,38.47,住,,,10108,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,192.22,3,2,2,有,有,48390000,251740,,0,0,305934,2769814
大安區,房地(土地+建物),臺北市大安區仁愛路四段51~100號,7.4,其他,,,10108,土地1建物1車位0,十二層,14,辦公商業大樓,住家用,鋼筋混凝土造,,58.61,1,1,1,有,有,16120000,275037,,0,0,305231,2770134
北投區,房地(土地+建物),臺北市北投區清江路245巷1~50號,47.5,住,,,10108,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,621223,63.45,3,2,2,有,無,6000000,94563,,0,0,300721,2779859
大安區,房地(土地+建物),臺北市大安區青田街1~50號,31.5,住,,,10108,土地2建物1車位0,三層,4,公寓(5樓含以下無電梯),,加強磚造,560328,90.45,3,2,1,有,無,26000000,287452,,0,0,303682,2768928
大安區,房地(土地+建物),臺北市大安區安和路一段49巷1~50號,32.41,住,,,10108,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,144.22,2,2,2,有,無,46200000,320344,,0,0,305723,2770161
大安區,房地(土地+建物),臺北市大安區敦化南路二段200巷1~50號,44.8,住,,,10108,土地2建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780322,193.07,3,2,2,有,有,57820000,299477,,0,0,305313,2768381
大安區,土地,復興段一小段51~100地號,13.65,其他,,,10109,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,808760,59235,,0,0,305252,2770757
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段201~250號,32.09,住,,,10108,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991105,166.31,3,2,2,有,有,28000000,168358,坡道平面,0,0,304111,2766175
文山區,房地(土地+建物),臺北市文山區興隆路二段301巷1~50號,33.15,住,,,10108,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,770722,134.97,5,2,2,有,有,17300000,128179,,0,0,305907,2766115
文山區,房地(土地+建物),臺北市文山區福興路95巷51~100號,21.62,住,,,10107,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890721,86.47,3,2,1,有,有,9310000,107667,,0,0,305228,2766473
文山區,房地(土地+建物),臺北市文山區福興路95巷1~50號,24.15,住,,,10108,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890626,96.08,3,2,2,有,有,10760000,111988,,0,0,305333,2766438
文山區,房地(土地+建物)+車位,臺北市文山區木柵路二段109巷100弄51~100號,66.83,住,,,10107,土地2建物1車位1,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850925,114.2,3,2,1,有,有,12000000,105076,坡道機械,0,0,307073,2764913
文山區,房地(土地+建物),臺北市文山區萬芳路51~100號,35.26,其他,,,10108,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,960921,67.17,2,2,1,有,有,11100000,165262,,0,0,307390,2765722
中正區,房地(土地+建物),臺北市中正區汀州路三段1~50號,6.11,住,,,10108,土地3建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871231,38.67,2,2,1,有,有,9170000,237164,,0,0,303193,2768000
文山區,房地(土地+建物),臺北市文山區木新路三段151~200號,32.4,住,,,10108,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690825,112.91,6,0,6,有,無,13780000,122044,,0,0,306652,2763895
文山區,房地(土地+建物),臺北市文山區新光路一段32巷4弄1~50號,16.52,住,,,10108,土地1建物1車位0,五層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,930910,51.16,1,1,1,有,有,7300000,142687,,0,0,307872,2764726
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街201~250號,16.87,住,,,10107,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820729,68.05,2,2,1,有,有,8300000,121961,,0,0,310374,2775699
中山區,房地(土地+建物),臺北市中山區敬業一路151~200號,8.99,商,,,10108,土地1建物1車位0,七層,11,套房(1房1廳1衛),商業用,鋼筋混凝土造,970328,41.94,1,1,1,有,有,11980000,285636,,0,0,305821,2775190
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路208巷6弄1~50號,44.14,住,,,10108,土地1建物2車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961226,225.53,4,2,2,有,有,43800000,194210,坡道平面,0,0,308777,2774522
內湖區,房地(土地+建物),臺北市內湖區民權東路六段101~150號,3.12,商,,,10108,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980106,38.89,1,1,1,有,有,5700000,146579,,0,0,309549,2773507
中山區,房地(土地+建物),臺北市中山區北安路621巷1~50號,25.75,住,,,10107,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730608,138.6,4,2,2,有,無,32260000,232763,,0,0,305157,2775074
